ident,type,name,iso_country,iata_code
KIIY,small_airport,Washington Wilkes County Airport,US,
KIJD,small_airport,Windham Airport,US,
KIJX,small_airport,Jacksonville Municipal Airport,US,IJX
KIKG,small_airport,Kleberg County Airport,US,
KIKK,medium_airport,Greater Kankakee Airport,US,IKK
KIKV,small_airport,Ankeny Regional Airport,US,
KIL,small_airport,Kilwa Airport,CD,KIL
KILE,small_airport,Skylark Field,US,ILE
KILG,medium_airport,Wilmington Airport,US,ILG
KILM,medium_airport,Wilmington International Airport,US,ILM
KILN,medium_airport,Wilmington Airpark,US,ILN
KIML,small_airport,Imperial Municipal Airport,US,IML
KIMM,small_airport,Immokalee Regional Airport,US,IMM
KIMS,small_airport,Madison Municipal Airport,US,MDN
KIMT,medium_airport,Ford Airport,US,IMT
KIND,large_airport,Indianapolis International Airport,US,IND
KINF,small_airport,Inverness Airport,US,
KINJ,small_airport,Hillsboro Municipal Airport,US,
KINK,medium_airport,Winkler County Airport,US,INK
KINL,medium_airport,Falls International Airport,US,INL
KINS,small_airport,Creech Air Force Base,US,INS
KINT,medium_airport,Smith Reynolds Airport,US,INT
KINW,medium_airport,Winslow Lindbergh Regional Airport,US,INW
KIOB,small_airport,Mount Sterling Montgomery County Airport,US,
KIOW,small_airport,Iowa City Municipal Airport,US,IOW
KIPJ,small_airport,Lincolnton Lincoln County Regional Airport,US,
KIPL,medium_airport,Imperial County Airport,US,IPL
KIPT,medium_airport,Williamsport Regional Airport,US,IPT
KIRK,medium_airport,Kirksville Regional Airport,US,IRK
KIRS,small_airport,Kirsch Municipal Airport,US,IRS
KISB,small_airport,Sibley Municipal Airport,US,
KISM,medium_airport,Kissimmee Gateway Airport,US,ISM
KISO,medium_airport,Kinston Regional Jetport At Stallings Field,US,ISO
KISP,medium_airport,Long Island MacArthur Airport,US,ISP
KISQ,small_airport,Schoolcraft County Airport,US,ISQ
KISW,small_airport,Alexander Field South Wood County Airport,US,ISW
KITH,medium_airport,Ithaca Tompkins Regional Airport,US,ITH
KITR,small_airport,Kit Carson County Airport,US,
KIWA,medium_airport,Mesa Gateway Airport,US,AZA
KIWD,small_airport,Gogebic Iron County Airport,US,IWD
KIWH,small_airport,Wabash Municipal Airport,US,
KIWI,small_airport,Wiscasset Airport,US,ISS
KIWS,small_airport,West Houston Airport,US,IWS
KIXA,small_airport,Halifax-Northampton Regional Airport,US,
KIXD,small_airport,New Century AirCenter Airport,US,JCI
KIYK,small_airport,Inyokern Airport,US,IYK
KIZA,small_airport,Santa Ynez Airport,US,SQA
KIZG,small_airport,Eastern Slopes Regional Airport,US,FRY
KJAC,medium_airport,Jackson Hole Airport,US,JAC
KJAN,medium_airport,Jackson-Medgar Wiley Evers International Airport,US,JAN
KJAS,small_airport,Jasper County Airport Bell Field,US,JAS
KJAU,small_airport,Campbell County Airport  - Colonel Tommy C Stiner Airfield,US,
KJAX,large_airport,Jacksonville International Airport,US,JAX
KJBR,medium_airport,Jonesboro Municipal Airport,US,JBR
KJCT,medium_airport,Kimble County Airport,US,JCT
KJDD,small_airport,Wood County Airport - Collins Field,US,
KJDN,small_airport,Jordan Airport,US,JDN
KJEF,small_airport,Jefferson City Memorial Airport,US,JEF
KJER,small_airport,Jerome County Airport,US,
KJES,small_airport,Jesup Wayne County Airport,US,
KJFK,large_airport,John F. Kennedy International Airport,US,JFK
KJFX,small_airport,Walker County Airport Bevill Field,US,
KJFZ,small_airport,Tazewell County Airport,US,
KJGG,small_airport,Williamsburg Jamestown Airport,US,
KJHW,medium_airport,Chautauqua County-Jamestown Airport,US,JHW
KJKA,small_airport,Jack Edwards National Airport,US,GUF
KJKJ,small_airport,Moorhead Municipal Airport,US,
KJKL,medium_airport,Julian Carroll Airport,US,
KJLN,medium_airport,Joplin Regional Airport,US,JLN
KJMR,small_airport,Mora Municipal Airport,US,
KJMS,medium_airport,Jamestown Regional Airport,US,JMS
KJNX,medium_airport,Johnston Regional Airport,US,
KJOT,small_airport,Joliet Regional Airport,US,JOT
KJQF,medium_airport,Concord-Padgett Regional Airport,US,USA
KJSD,heliport,Sikorsky Heliport,US,
KJSO,small_airport,Cherokee County Airport,US,JKV
KJST,medium_airport,John Murtha Johnstown Cambria County Airport,US,JST
KJSV,small_airport,Sallisaw Municipal Airport,US,
KJVL,small_airport,Southern Wisconsin Regional Airport,US,JVL
KJVY,small_airport,Clark Regional Airport,US,
KJWG,small_airport,Watonga Regional Airport,US,
KJWN,small_airport,John C Tune Airport,US,
KJWY,medium_airport,Mid-Way Regional Airport,US,
KJX,small_airport,Kuala Batu Airport,ID,KJX
KJXI,small_airport,Fox Stephens Field Gilmer Municipal Airport,US,
KJXN,medium_airport,Jackson County Airport/Reynolds Field,US,JXN
KJYG,small_airport,St James Municipal Airport,US,
KJYL,small_airport,Plantation Airpark,US,
KJYM,small_airport,Hillsdale Municipal Airport,US,
KJYO,small_airport,Leesburg Executive Airport,US,
KJYR,small_airport,York Municipal Airport,US,
KJZI,small_airport,Charleston Executive Airport,US,
KJZP,small_airport,Pickens County Airport,US,
KK02,small_airport,Perryville Regional Airport,US,
KK06,small_airport,Greater Beardstown Airport,US,
KK09,small_airport,Piseco Airport,US,
KK15,small_airport,Grand Glaize Osage Beach Airport,US,OSB
KK16,small_airport,Becks Grove Airport,US,
KK19,small_airport,Albany Municipal Airport,US,
KK20,small_airport,Wendell H Ford Airport,US,
KK22,small_airport,Big Sandy Regional Airport,US,
KK24,small_airport,Russell County Airport,US,
KK32,small_airport,Riverside Airport,US,
KK33,small_airport,Salem Memorial Airport,US,
KK38,small_airport,Washington County Memorial Airport,US,
KK44,small_airport,Beaver Municipal Airport,US,
KK49,small_airport,Texhoma Municipal Airport,US,
KK51,small_airport,Medicine Lodge Airport,US,
KK52,small_airport,Captain Ben Smith Airfield - Monroe City Airport,US,
KK57,small_airport,Gould Peterson Municipal Airport,US,
KK58,small_airport,Harold Krier Field,US,
KK59,small_airport,Amelia Earhart Airport,US,
KK61,small_airport,Moritz Memorial Airport,US,
KK62,small_airport,Gene Snyder Airport,US,
KK74,small_airport,Hamry Field,US,
KK75,small_airport,Osborne Municipal Airport,US,
KK77,small_airport,Freedom Municipal Airport,US,
KK79,small_airport,Jetmore Municipal Airport,US,
KK81,small_airport,Miami County Airport,US,
KK82,small_airport,Smith Center Municipal Airport,US,
KK83,small_airport,Sabetha Municipal Airport,US,
KK88,small_airport,Allen County Airport,US,
KK89,small_airport,Macon Fowler Memorial Airport,US,
KK94,small_airport,Rush County Airport,US,
KKB,seaplane_base,Kitoi Bay Seaplane Base,US,KKB
KKI,seaplane_base,Akiachak Seaplane Base,US,
KKIC,small_airport,Mesa Del Rey Airport,US,KIC
KKL,seaplane_base,Karluk Lake Seaplane Base,US,KKL
KKLS,medium_airport,Southwest Washington Regional Airport,US,KLS
KKNB,small_airport,Kanab Municipal Airport,US,KNB
KKU,small_airport,Ekuk Airport,US,KKU
KL00,small_airport,Rosamond Skypark Airport,US,
KL05,small_airport,Kern Valley Airport,US,
KL06,small_airport,Furnace Creek Airport,US,DTH
KL08,small_airport,Borrego Valley Airport,US,BXS
KL09,small_airport,Stovepipe Wells Airport,US,
KL17,small_airport,Taft Kern County Airport,US,
KL19,small_airport,Wasco Kern County Airport,US,
KL22,small_airport,Yucca Valley Airport,US,
KL23,small_airport,Pahute Mesa Airstrip,US,
KL26,small_airport,Hesperia Airport,US,
KL31,small_airport,St. Tammany Regional Airport,US,
KL32,small_airport,Jonesville Airport,US,
KL33,small_airport,Tensas Parish Airport,US,
KL35,small_airport,Big Bear City Airport,US,RBF
KL38,small_airport,Louisiana Regional Airport,US,
KL39,small_airport,Leesville Airport,US,
KL41,small_airport,Marble Canyon Airport,US,MYH
KL45,medium_airport,Bakersfield International Airport,US,
KL62,small_airport,Elk Hills Buttonwillow Airport,US,
KL64,small_airport,Desert Center Airport,US,
KL65,small_airport,Perris Valley Airport,US,
KL66,small_airport,Pollock Municipal Airport,US,
KL70,small_airport,Agua Dulce Airpark,US,
KL71,medium_airport,California City Municipal Airport,US,
KL72,small_airport,Trona Airport,US,TRH
KL73,small_airport,Poso Kern County Airport,US,
KL77,small_airport,Chiriaco Summit Airport,US,
KL83,small_airport,Thibodaux Municipal Airport,US,
KL88,small_airport,New Cuyama Airport,US,
KL94,small_airport,Mountain Valley Airport,US,
KLAA,medium_airport,Southeast Colorado Regional Airport,US,LAA
KLAF,medium_airport,Purdue University Airport,US,LAF
KLAL,medium_airport,Lakeland Linder International Airport,US,LAL
KLAM,small_airport,Los Alamos Airport,US,LAM
KLAN,medium_airport,Capital Region International Airport,US,LAN
KLAR,medium_airport,Laramie Regional Airport,US,LAR
KLAS,large_airport,Harry Reid International Airport,US,LAS
KLAW,medium_airport,Lawton Fort Sill Regional Airport,US,LAW
KLAX,large_airport,Los Angeles International Airport,US,LAX
KLBB,medium_airport,Lubbock Preston Smith International Airport,US,LBB
KLBE,medium_airport,Arnold Palmer Regional Airport,US,LBE
KLBF,medium_airport,North Platte Regional Airport Lee Bird Field,US,LBF
KLBL,medium_airport,Liberal Mid-America Regional Airport,US,LBL
KLBO,small_airport,Floyd W. Jones Lebanon Airport,US,
KLBR,small_airport,Clarksville Red River City-J D Trissell Field,US,
KLBT,medium_airport,Lumberton Regional Airport,US,LBT
KLBX,medium_airport,Texas Gulf Coast Regional Airport,US,LJN
KLCG,small_airport,Wayne Municipal Airport / Stan Morris Field,US,
KLCH,medium_airport,Lake Charles Regional Airport,US,LCH
KLCI,small_airport,Laconia Municipal Airport,US,LCI
KLCK,medium_airport,Rickenbacker International Airport,US,LCK
KLCQ,small_airport,Lake City Gateway Airport,US,LCQ
KLDJ,small_airport,Linden Airport,US,LDJ
KLDM,small_airport,Mason County Airport,US,LDM
KLDR,heliport,USCG San Diego Heliport,US,
KLEB,medium_airport,Lebanon Municipal Airport,US,LEB
KLEE,medium_airport,Leesburg International Airport,US,LEE
KLEM,small_airport,Lemmon Municipal Airport,US,LEM
KLEW,small_airport,Auburn Lewiston Municipal Airport,US,LEW
KLEX,medium_airport,Blue Grass Airport,US,LEX
KLFI,medium_airport,Langley Air Force Base,US,LFI
KLFK,medium_airport,Angelina County Airport,US,LFK
KLFT,medium_airport,Lafayette Regional Airport,US,LFT
KLGA,large_airport,LaGuardia Airport,US,LGA
KLGB,large_airport,Long Beach International Airport,US,LGB
KLGC,small_airport,LaGrange Callaway Airport,US,LGC
KLGD,small_airport,La Grande/Union County Airport,US,LGD
KLGF,small_airport,Laguna Army Airfield,US,LGF
KLGU,medium_airport,Logan-Cache Airport,US,LGU
KLHB,small_airport,Hearne Municipal Airport,US,
KLHM,small_airport,Lincoln Regional Karl Harder Field,US,
KLHQ,small_airport,Fairfield County Airport,US,
KLHV,small_airport,William T. Piper Memorial Airport,US,LHV
KLHW,small_airport,MidCoast Regional Airport at Wright Army Airfield,US,LIY
KLHX,small_airport,La Junta Municipal Airport,US,
KLHZ,small_airport,Triangle North Executive Airport,US,LFN
KLIC,small_airport,Limon Municipal Airport,US,LIC
KLIT,medium_airport,Bill & Hillary Clinton National Airport/Adams Field,US,LIT
KLIU,small_airport,Littlefield Municipal Airport,US,
KLJF,small_airport,Litchfield Municipal Airport,US,
KLKP,small_airport,Lake Placid Airport,US,LKP
KLKR,small_airport,Lancaster County-Mc Whirter Field,US,
KLKU,small_airport,Louisa County Airport / Freeman Field,US,LOW
KLKV,small_airport,Lake County Airport,US,LKV
KLLJ,small_airport,Challis Airport,US,CHL
KLLN,small_airport,Levelland Municipal Airport,US,
KLLQ,medium_airport,Monticello Municipal Ellis Field,US,
KLLR,small_airport,Little River Airport,US,
KLLU,small_airport,Lamar Municipal Airport,US,
KLMO,small_airport,Vance Brand Airport,US,
KLMS,small_airport,Louisville Winston County Airport,US,LMS
KLMT,medium_airport,Crater Lake-Klamath Regional Airport,US,LMT
KLNA,small_airport,Palm Beach County Park Airport,US,LNA
KLNC,small_airport,Lancaster Airport,US,
KLND,medium_airport,Hunt Field,US,LND
KLNK,medium_airport,Lincoln Airport,US,LNK
KLNL,small_airport,Kings Land O' Lakes Airport,US,
KLNN,small_airport,Lake County Executive Airport,US,LNN
KLNP,small_airport,Lonesome Pine Airport,US,LNP
KLNR,small_airport,Tri-County Regional Airport,US,LNR
KLNS,medium_airport,Lancaster Airport,US,LNS
KLOL,medium_airport,Derby Field,US,LOL
KLOM,small_airport,Wings Field,US,BBX
KLOT,small_airport,Lewis University Airport,US,LOT
KLOU,medium_airport,Bowman Field,US,LOU
KLOZ,medium_airport,London-Corbin Airport/Magee Field,US,LOZ
KLPC,small_airport,Lompoc Airport,US,LPC
KLPR,small_airport,Lorain County Regional Airport,US,
KLQK,small_airport,Pickens County Airport,US,LQK
KLQR,small_airport,Larned Pawnee County Airport,US,
KLRD,medium_airport,Laredo International Airport,US,LRD
KLRF,medium_airport,Little Rock Air Force Base,US,LRF
KLRG,small_airport,Lincoln Regional Airport,US,
KLRJ,small_airport,Le Mars Municipal Airport,US,LRJ
KLRO,small_airport,Mount Pleasant Regional Airport Faison Field,US,
KLRU,medium_airport,Las Cruces International Airport,US,LRU
KLRY,small_airport,Lawrence Smith Memorial Airport,US,
KLSB,small_airport,Lordsburg Municipal Airport,US,LSB
KLSE,medium_airport,La Crosse Regional Airport,US,LSE
KLSF,medium_airport,Lawson Army Air Field,US,LSF
KLSK,small_airport,Lusk Municipal Airport,US,LSK
KLSN,small_airport,Los Banos Municipal Airport,US,LSN
KLSV,medium_airport,Nellis Air Force Base,US,LSV
KLTS,medium_airport,Altus Air Force Base,US,LTS
KLTY,small_airport,Liberty County Airport,US,
KLUD,small_airport,Decatur Municipal Airport,US,
KLUF,medium_airport,Luke Air Force Base,US,LUF
KLUG,small_airport,Ellington Airport,US,
KLUK,medium_airport,Cincinnati Municipal Airport Lunken Field,US,LUK
KLUL,small_airport,Hesler Noble Field,US,LUL
KLUM,small_airport,Menomonie Municipal Score Field,US,
KLUX,small_airport,Laurens County Airport,US,
KLVJ,small_airport,Pearland Regional Airport,US,
KLVK,small_airport,Livermore Municipal Airport,US,LVK
KLVL,small_airport,Brunswick Municipal Airport,US,LVL
KLVM,medium_airport,Mission Field,US,LVM
KLVN,small_airport,Airlake Airport,US,
KLVS,medium_airport,Las Vegas Municipal Airport,US,LVS
KLWA,small_airport,South Haven Area Regional Airport,US,
KLWB,medium_airport,Greenbrier Valley Airport,US,LWB
KLWC,small_airport,Lawrence Municipal Airport,US,LWC
KLWL,small_airport,Wells Municipal Airport/Harriet Field,US,LWL
KLWM,medium_airport,Lawrence Municipal Airport,US,LWM
KLWS,medium_airport,Lewiston Nez Perce County Airport,US,LWS
KLWT,medium_airport,Lewistown Municipal Airport,US,LWT
KLWV,small_airport,Lawrenceville Vincennes International Airport,US,LWV
KLXL,small_airport,Little Falls-Morrison County-Lindbergh field,US,
KLXN,small_airport,Jim Kelly Field,US,LXN
KLXT,small_airport,Lee's Summit Municipal Airport,US,
KLXV,small_airport,Lake County Airport,US,LXV
KLXY,small_airport,Mexia Limestone County Airport,US,
KLYH,medium_airport,Lynchburg Regional Airport - Preston Glenn Field,US,LYH
KLYO,small_airport,Lyons-Rice County Municipal Airport,US,LYO
KLYV,small_airport,Quentin Aanenson Airfield - Luverne Municipal Airport,US,
KLZD,small_airport,Danielson Airport,US,
KLZU,small_airport,Gwinnett County Briscoe Field,US,LZU
KLZZ,small_airport,Lampasas Airport,US,
KM01,small_airport,General Dewitt Spain Airport,US,
KM02,small_airport,Dickson County Municipal Airport,US,
KM04,small_airport,Covington Municipal Airport,US,
KM05,small_airport,Caruthersville Memorial Airport,US,
KM08,small_airport,William L. Whitehurst Field,US,
KM11,small_airport,Copiah County Airport,US,
KM12,small_airport,Steele Municipal Airport,US,
KM13,small_airport,Poplarville Pearl River County Airport,US,PCU
KM15,small_airport,James Tucker Perry County Airport,US,
KM16,small_airport,John Bell Williams Airport,US,
KM17,small_airport,Bolivar Municipal Airport,US,
KM18,small_airport,Hope Municipal Airport,US,
KM19,small_airport,Newport Regional Airport,US,
KM20,small_airport,Grayson County Airport,US,
KM21,small_airport,Muhlenberg County Airport,US,
KM22,small_airport,Bill Pugh Field,US,
KM23,small_airport,James H Easom Field,US,
KM24,small_airport,Dean Griffin Memorial Airport,US,
KM25,small_airport,Mayfield Graves County Airport,US,
KM27,small_airport,Waldron Municipal Airport,US,
KM29,small_airport,Hassell Field,US,
KM30,small_airport,Metropolis Municipal Airport,US,
KM31,small_airport,Arnold Field,US,
KM32,small_airport,Lake Village Municipal Airport,US,
KM33,small_airport,Music City Executive Airport,US,
KM34,small_airport,Kentucky Dam State Park Airport,US,
KM36,small_airport,Frank Federer Memorial Airport,US,
KM37,small_airport,Ruleville Drew Airport,US,
KM40,small_airport,Monroe County Airport,US,
KM41,small_airport,Holly Springs Marshall County Airport,US,
KM43,small_airport,Prentiss Jefferson Davis County Airport,US,
KM44,small_airport,Houston Municipal Airport,US,
KM45,small_airport,Alpine County Airport,US,
KM46,small_airport,Colstrip Airport,US,
KM48,small_airport,Houston Memorial Airport,US,
KM50,small_airport,Boardman Airport,US,
KM51,small_airport,Oktibbeha Airport,US,
KM53,small_airport,Humboldt Municipal Airport,US,
KM54,small_airport,Lebanon Municipal Airport,US,
KM55,small_airport,Lamar County Airport,US,
KM56,seaplane_base,Gunflint Lodge Seaplane Base,US,
KM59,small_airport,Richton Perry County Airport,US,
KM60,small_airport,Woodruff County Airport,US,
KM66,small_airport,Alfred Schroeder Field,US,
KM70,small_airport,Pocahontas Municipal Airport,US,
